#Date of last update:
Date,2017-04-23 23:19:24.700777
#taxon id,CITES species,CITES description,taxon species,CITES appendix
7849,Lamna nasus,"Appendix II:Entry into effect delayed by 18 months, i.e. until 14 September 2014. Appendix III listing still applies until that date. ","Lamna nasus",2
190691,Lampornis,"Appendix II: ","Lampornis",2
347498,Lampornis amethystinus,"Appendix II: ","Lampornis amethystinus",2
347497,Lampornis calolaemus,"Appendix II: ","Lampornis calolaemus",2
190692,Lampornis castaneoventris,"Appendix II: ","Lampornis castaneoventris",2
347501,Lampornis clemenciae,"Appendix II: ","Lampornis clemenciae",2
347499,Lampornis hemileucus,"Appendix II: ","Lampornis hemileucus",2
347496,Lampornis sybillae,"Appendix II: ","Lampornis sybillae",2
240700,Lampornis viridipallens,"Appendix II: ","Lampornis viridipallens",2
347503,Lamprolaima,"Appendix II: ","Lamprolaima",2
347504,Lamprolaima rhami,"Appendix II: ","Lamprolaima rhami",2
30667,Lasiorhinus krefftii,"Appendix I:Includes <i>Lasiorhinus barnardi</i>. ","Lasiorhinus krefftii",1
678568,Lathamus,"Appendix II:Excludes <i>Agapornis roseicollis, Melopsittacus undulatus, Nymphicus hollandicus, Psittacula krameri</i>. ","Lathamus",2
678569,Lathamus discolor,"Appendix II:Excludes <i>Agapornis roseicollis, Melopsittacus undulatus, Nymphicus hollandicus, Psittacula krameri</i>. ","Lathamus discolor",2
7896,Latimeria,"Appendix I: ","Latimeria",1
7897,Latimeria chalumnae,"Appendix I:Included in <i>Latimeria</i> spp. ","Latimeria chalumnae",1
106881,Latimeria menadoensis,"Appendix I: ","Latimeria menadoensis",1
578576,Leiopathes,"Appendix II: ","Leiopathes",2
664727,Leiopathes glaberrima,"Appendix II: ","Leiopathes glaberrima",2
201335,Leiothrix argentauris,"Appendix II: ","Leiothrix argentauris",2
36275,Leiothrix lutea,"Appendix II: ","Leiothrix lutea",2
9446,Lemur,"Appendix I: ","Lemur",1
9447,Lemur catta,"Appendix I:Included in Lemuridae spp. ","Lemur catta",1
9445,Lemuridae,"Appendix I: ","Lemuridae",1
30587,Leontopithecus,"Appendix I: ","Leontopithecus",1
57374,Leontopithecus chrysomelas,"Appendix I: ","Leontopithecus chrysomelas",1
58710,Leontopithecus chrysopygus,"Appendix I: ","Leontopithecus chrysopygus",1
30588,Leontopithecus rosalia,"Appendix I: ","Leontopithecus rosalia",1
46841,Leopardus,"Appendix II:Except the species included in Appendix I. Specimens of the domesticated form are not subject to the provisions of the Convention. ","Leopardus",1
46841,Leopardus,"Appendix II:Except the species included in Appendix I. Specimens of the domesticated form are not subject to the provisions of the Convention. ","Leopardus",2
61406,Leopardus colocolo,"Appendix II:Except the species included in Appendix I. Specimens of the domesticated form are not subject to the provisions of the Convention. ","Leopardus colocolo",2
46844,Leopardus geoffroyi,"Appendix I: ","Leopardus geoffroyi",1
61386,Leopardus guigna,"Appendix II:Except the species included in Appendix I. Specimens of the domesticated form are not subject to the provisions of the Convention. ","Leopardus guigna",2
32538,Leopardus pardalis,"Appendix I: ","Leopardus pardalis",1
46842,Leopardus tigrinus,"Appendix I: ","Leopardus tigrinus",1
61382,Leopardus wiedii,"Appendix I: ","Leopardus wiedii",1
8471,Lepidochelys,"Appendix I: ","Lepidochelys",1
8472,Lepidochelys kempii,"Appendix I:Included in Cheloniidae spp. ","Lepidochelys kempii",1
27788,Lepidochelys olivacea,"Appendix I:Included in Cheloniidae spp. ","Lepidochelys olivacea",1
498582,Lepidopora,"Appendix II:Excludes fossils. ","Lepidopora",2
520326,Lepidopora glabra,"Appendix II:Excludes fossils. ","Lepidopora glabra",2
498583,Lepidopora microstylus,"Appendix II:Excludes fossils. ","Lepidopora microstylus",2
520327,Lepidopora polystichopora,"Appendix II:Excludes fossils. ","Lepidopora polystichopora",2
304653,Lepidopyga,"Appendix II: ","Lepidopyga",2
304654,Lepidopyga coeruleogularis,"Appendix II: ","Lepidopyga coeruleogularis",2
1165719,Lepidopyga goudoti,"Appendix II: ","Lepidopyga goudoti",2
520359,Lepidotheca,"Appendix II:Excludes fossils. ","Lepidotheca",2
520378,Lepidotheca chauliostylus,"Appendix II:Excludes fossils. ","Lepidotheca chauliostylus",2
520379,Lepidotheca macropora,"Appendix II:Excludes fossils. ","Lepidotheca macropora",2
9452,Lepilemur,"Appendix I: ","Lepilemur",1
342401,Lepilemur ankaranensis,"Appendix I: ","Lepilemur ankaranensis",1
78583,Lepilemur dorsalis,"Appendix I: ","Lepilemur dorsalis",1
122230,Lepilemur edwardsi,"Appendix I: ","Lepilemur edwardsi",1
30614,Lepilemuridae,"Appendix I: ","Lepilemuridae",1
100475,Lepilemur leucopus,"Appendix I: ","Lepilemur leucopus",1
185457,Lepilemur microdon,"Appendix I: ","Lepilemur microdon",1
9453,Lepilemur mustelinus,"Appendix I: ","Lepilemur mustelinus",1
78866,Lepilemur ruficaudatus,"Appendix I: ","Lepilemur ruficaudatus",1
78584,Lepilemur septentrionalis,"Appendix I: ","Lepilemur septentrionalis",1
253152,Leporillus conditor,"Appendix I: ","Leporillus conditor",1
61404,Leptailurus,"Appendix II:Except the species included in Appendix I. Specimens of the domesticated form are not subject to the provisions of the Convention. ","Leptailurus",2
61405,Leptailurus serval,"Appendix II:Included in Felidae spp. ","Leptailurus serval",2
46754,Leptastrea,"Appendix II:Excludes fossils. ","Leptastrea",2
46755,Leptastrea bottae,"Appendix II:Excludes fossils. ","Leptastrea bottae",2
541171,Leptastrea pruinosa,"Appendix II:Excludes fossils. ","Leptastrea pruinosa",2
498489,Leptastrea purpurea,"Appendix II:Excludes fossils. ","Leptastrea purpurea",2
498490,Leptastrea transversa,"Appendix II:Excludes fossils. ","Leptastrea transversa",2
323988,Leptodon,"Appendix II:Excludes <i>Caracara lutosa</i> and Cathartidae spp. ","Leptodon",2
321080,Leptodon cayanensis,"Appendix II:Excludes <i>Caracara lutosa</i> and Cathartidae spp. ","Leptodon cayanensis",2
130071,Leptopsammia,"Appendix II:Excludes fossils. ","Leptopsammia",2
130072,Leptopsammia pruvoti,"Appendix II:Excludes fossils. ","Leptopsammia pruvoti",2
46759,Leptoria,"Appendix II:Excludes fossils. ","Leptoria",2
242765,Leptoria irregularis,"Appendix II:Excludes fossils. ","Leptoria irregularis",2
46760,Leptoria phrygia,"Appendix II:Excludes fossils. ","Leptoria phrygia",2
46727,Leptoseris,"Appendix II:Excludes fossils. ","Leptoseris",2
1223803,Leptoseris foliosa,"Appendix II:Excludes fossils. ","Leptoseris foliosa",2
1387073,Leptoseris hawaiiensis,"Appendix II:Excludes fossils. ","Leptoseris hawaiiensis",2
46728,Leptoseris incrustans,"Appendix II:Excludes fossils. ","Leptoseris incrustans",2
1387074,Leptoseris papyracea,"Appendix II:Excludes fossils. ","Leptoseris papyracea",2
1387075,Leptoseris scabra,"Appendix II:Excludes fossils. ","Leptoseris scabra",2
1387076,Leptoseris tubulifera,"Appendix II:Excludes fossils. ","Leptoseris tubulifera",2
541197,Leptoseris yabei,"Appendix II:Excludes fossils. ","Leptoseris yabei",2
503989,Leptosittaca,"Appendix II:Excludes <i>Agapornis roseicollis, Melopsittacus undulatus, Nymphicus hollandicus, Psittacula krameri</i>. ","Leptosittaca",2
503990,Leptosittaca branickii,"Appendix II:Excludes <i>Agapornis roseicollis, Melopsittacus undulatus, Nymphicus hollandicus, Psittacula krameri</i>. ","Leptosittaca branickii",2
56656,Lesbia,"Appendix II: ","Lesbia",2
56657,Lesbia nuna,"Appendix II: ","Lesbia nuna",2
304655,Lesbia victoriae,"Appendix II: ","Lesbia victoriae",2
703466,Letepsammia,"Appendix II:Excludes fossils. ","Letepsammia",2
703467,Letepsammia formosissima,"Appendix II:Excludes fossils. ","Letepsammia formosissima",2
689222,Leucippus,"Appendix II: ","Leucippus",2
689223,Leucippus baeri,"Appendix II: ","Leucippus baeri",2
689224,Leucippus chlorocercus,"Appendix II: ","Leucippus chlorocercus",2
1507468,Leucippus fallax,"Appendix II: ","Leucippus fallax",2
1315738,Leucippus taczanowskii,"Appendix II: ","Leucippus taczanowskii",2
232864,Leucocephalon yuwonoi,"Appendix II: ","Leucocephalon yuwonoi",2
1507469,Leucochloris,"Appendix II: ","Leucochloris",2
1507470,Leucochloris albicollis,"Appendix II: ","Leucochloris albicollis",2
127929,Leucopsar rothschildi,"Appendix I: ","Leucopsar rothschildi",1
321092,Leucopternis,"Appendix II:Excludes <i>Caracara lutosa</i> and Cathartidae spp. ","Leucopternis",2
321093,Leucopternis albicollis,"Appendix II:Excludes <i>Caracara lutosa</i> and Cathartidae spp. ","Leucopternis albicollis",2
321094,Leucopternis kuhli,"Appendix II:Excludes <i>Caracara lutosa</i> and Cathartidae spp. ","Leucopternis kuhli",2
345747,Leucopternis lacernulatus,"Appendix II:Excludes <i>Caracara lutosa</i> and Cathartidae spp. ","Leucopternis lacernulatus",2
321095,Leucopternis melanops,"Appendix II:Excludes <i>Caracara lutosa</i> and Cathartidae spp. ","Leucopternis melanops",2
345749,Leucopternis occidentalis,"Appendix II:Excludes <i>Caracara lutosa</i> and Cathartidae spp. ","Leucopternis occidentalis",2
345744,Leucopternis plumbeus,"Appendix II:Excludes <i>Caracara lutosa</i> and Cathartidae spp. ","Leucopternis plumbeus",2
345750,Leucopternis polionotus,"Appendix II:Excludes <i>Caracara lutosa</i> and Cathartidae spp. ","Leucopternis polionotus",2
345746,Leucopternis princeps,"Appendix II:Excludes <i>Caracara lutosa</i> and Cathartidae spp. ","Leucopternis princeps",2
345745,Leucopternis schistaceus,"Appendix II:Excludes <i>Caracara lutosa</i> and Cathartidae spp. ","Leucopternis schistaceus",2
345748,Leucopternis semiplumbeus,"Appendix II:Excludes <i>Caracara lutosa</i> and Cathartidae spp. ","Leucopternis semiplumbeus",2
51886,Liasis,"Appendix II:Formerly included in Boidae spp. ","Liasis",2
129327,Liasis fuscus,"Appendix II:Included in Pythonidae spp. ","Liasis fuscus",2
51889,Liasis mackloti,"Appendix II:Included in Pythonidae spp. ","Liasis mackloti",2
283338,Liasis olivaceus,"Appendix II:Included in Pythonidae spp. ","Liasis olivaceus",2
722678,Lichenostomus melanops,"","Lichenostomus melanops",2
1350355,Lillipathes,"Appendix II: ","Lillipathes",2
1350356,Lillipathes wingi,"Appendix II: ","Lillipathes wingi",2
520210,Liocichla omeiensis,"Appendix II: ","Liocichla omeiensis",2
118796,Lipotes,"Appendix II:Except the species included in Appendix I. Zero annual export quota for live specimens from the Black Sea population of Tursiops truncatus removed from the wild and traded for primarily commercial purposes. ","Lipotes",1
118797,Lipotes vexillifer,"Appendix I: ","Lipotes vexillifer",1
1853348,Lissemys ceylonensis,"Appendix II:Formerly included in <i>Lissemys punctata</i>. ","Lissemys ceylonensis",2
55542,Lissemys punctata,"Appendix II: ","Lissemys punctata",2
227466,Lissemys scutata,"Appendix II:Formerly included in <i>Lissemys punctata</i>. ","Lissemys scutata",2
27612,Lissodelphis,"Appendix II:Except the species included in Appendix I. Zero annual export quota for live specimens from the Black Sea population of Tursiops truncatus removed from the wild and traded for primarily commercial purposes. ","Lissodelphis",2
103588,Lissodelphis borealis,"Appendix II:Except the species included in Appendix I. Zero annual export quota for live specimens from the Black Sea population of Tursiops truncatus removed from the wild and traded for primarily commercial purposes. ","Lissodelphis borealis",2
27613,Lissodelphis peronii,"Appendix II:Except the species included in Appendix I. Zero annual export quota for live specimens from the Black Sea population of Tursiops truncatus removed from the wild and traded for primarily commercial purposes. ","Lissodelphis peronii",2
172681,Lissotis,"Appendix II: ","Lissotis",2
172682,Lissotis melanogaster,"Appendix II: ","Lissotis melanogaster",2
486197,Lithophyllon,"Appendix II:Excludes fossils. ","Lithophyllon",2
486198,Lithophyllon mokai,"Appendix II:Excludes fossils. ","Lithophyllon mokai",2
486206,Lithophyllon undulatum,"Appendix II:Excludes fossils. ","Lithophyllon undulatum",2
108827,Loboparadisea,"Appendix II: ","Loboparadisea",2
108828,Loboparadisea sericea,"Appendix II: ","Loboparadisea sericea",2
46757,Lobophyllia,"Appendix II:Included in SCLERACTINIA spp. ","Lobophyllia",2
214976,Lobophyllia corymbosa,"Appendix II:Included in SCLERACTINIA spp. ","Lobophyllia corymbosa",2
1328285,Lobophyllia costata,"Appendix II:Included in SCLERACTINIA spp. ","Lobophyllia costata",2
1328278,Lobophyllia diminuta,"Appendix II:Included in SCLERACTINIA spp. ","Lobophyllia diminuta",2
1328279,Lobophyllia flabelliformis,"Appendix II:Included in SCLERACTINIA spp. ","Lobophyllia flabelliformis",2
244858,Lobophyllia hataii,"Appendix II:Included in SCLERACTINIA spp. ","Lobophyllia hataii",2
46758,Lobophyllia hemprichii,"Appendix II:Included in SCLERACTINIA spp. ","Lobophyllia hemprichii",2
242738,Lobophyllia pachysepta,"Appendix II:Included in SCLERACTINIA spp. ","Lobophyllia pachysepta",2
1150132,Lobophyllia robusta,"Appendix II:Included in SCLERACTINIA spp. ","Lobophyllia robusta",2
1507473,Loddigesia,"Appendix II: ","Loddigesia",2
1507474,Loddigesia mirabilis,"Appendix II: ","Loddigesia mirabilis",2
71112,Lontra,"Appendix II: ","Lontra",1
71112,Lontra,"Appendix II: ","Lontra",2
76717,Lontra canadensis,"Appendix II: ","Lontra canadensis",2
76718,Lontra felina,"Appendix I: ","Lontra felina",1
71113,Lontra longicaudis,"Appendix I: ","Lontra longicaudis",1
366500,Lontra provocax,"Appendix I: ","Lontra provocax",1
321110,Lophaetus,"Appendix II:Excludes <i>Caracara lutosa</i> and Cathartidae spp. ","Lophaetus",2
321111,Lophaetus occipitalis,"Appendix II:Excludes <i>Caracara lutosa</i> and Cathartidae spp. ","Lophaetus occipitalis",2
174259,Lophelia,"Appendix II:Excludes fossils. ","Lophelia",2
174260,Lophelia pertusa,"Appendix II:Excludes fossils. ","Lophelia pertusa",2
75565,Lophocebus,"Appendix II: ","Lophocebus",2
75567,Lophocebus albigena,"Appendix II: ","Lophocebus albigena",2
75566,Lophocebus aterrimus,"Appendix II: ","Lophocebus aterrimus",2
321101,Lophoictinia,"Appendix II:Excludes <i>Caracara lutosa</i> and Cathartidae spp. ","Lophoictinia",2
321102,Lophoictinia isura,"Appendix II:Excludes <i>Caracara lutosa</i> and Cathartidae spp. ","Lophoictinia isura",2
9040,Lophophorus impejanus,"Appendix I: ","Lophophorus impejanus",1
228248,Lophophorus lhuysii,"Appendix I: ","Lophophorus lhuysii",1
228249,Lophophorus sclateri,"Appendix I: ","Lophophorus sclateri",1
39957,Lophorina,"Appendix II: ","Lophorina",2
39958,Lophorina superba,"Appendix II: ","Lophorina superba",2
304656,Lophornis,"Appendix II: ","Lophornis",2
689227,Lophornis chalybeus,"Appendix II: ","Lophornis chalybeus",2
304657,Lophornis delattrei,"Appendix II: ","Lophornis delattrei",2
1798942,Lophornis magnificus,"Appendix II: ","Lophornis magnificus",2
1118745,Lophornis ornatus,"Appendix II: ","Lophornis ornatus",2
472833,Lophornis pavoninus,"Appendix II: ","Lophornis pavoninus",2
111813,Lophostrix,"Appendix II:Except <i>Sceloglaux albifacies</i> and the species included in Appendix I. ","Lophostrix",2
111814,Lophostrix cristata,"Appendix II:Except <i>Sceloglaux albifacies</i> and the species included in Appendix I. ","Lophostrix cristata",2
172688,Lophotis,"Appendix II: ","Lophotis",2
172689,Lophotis ruficrista,"Appendix II: ","Lophotis ruficrista",2
9043,Lophura edwardsi,"Appendix I: ","Lophura edwardsi",1
140445,Lophura leucomelanos,"Appendix III: ","Lophura leucomelanos",3
140446,Lophura swinhoii,"Appendix I: ","Lophura swinhoii",1
60470,Loriculus,"Appendix II:Excludes <i>Agapornis roseicollis, Melopsittacus undulatus, Nymphicus hollandicus, Psittacula krameri</i>. ","Loriculus",2
703980,Loriculus beryllinus,"Appendix II:Excludes <i>Agapornis roseicollis, Melopsittacus undulatus, Nymphicus hollandicus, Psittacula krameri</i>. ","Loriculus beryllinus",2
678570,Loriculus catamene,"Appendix II:Excludes <i>Agapornis roseicollis, Melopsittacus undulatus, Nymphicus hollandicus, Psittacula krameri</i>. ","Loriculus catamene",2
60471,Loriculus galgulus,"Appendix II:Excludes <i>Agapornis roseicollis, Melopsittacus undulatus, Nymphicus hollandicus, Psittacula krameri</i>. ","Loriculus galgulus",2
